질문 ID,질문 문구,관심사 코드,관심사,레벨,상태,현재 Revision,현재 Revision 적용 시각,현재 Revision 노출,현재 Revision 답변,현재 Revision 답변율(%),현재 Revision 교체,현재 Revision 교체율(%),현재 Revision 미응답,전체 Revision 노출,전체 Revision 답변,전체 Revision 답변율(%),전체 Revision 교체,전체 Revision 미응답
802,"망해가는 회사의 사장과 잘나가는 대기업의 평사원 중 뭐가 더 편한가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,0,0.0,1,50.0,1,2,0,0.0,1,1
803,"외로운 천재와 단순해도 행복한 사람 중 누가 더 나에게 가깝나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,0,0.0,1,50.0,1,2,0,0.0,1,1
825,"거짓말을 항상 알아채는 것과 전혀 못 알아채는 것 중 뭐가 더 나은가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,0,0.0,1,50.0,1,2,0,0.0,1,1
827,"평소 '법을 어기더라도 불의에 맞서야 한다'고 생각하시나요, 아니면 '부당해도 법은 지켜야 한다'고 생각하시나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
836,"안 한 일로 기억되는 것과 한 일이 잊히는 것 중 뭐가 더 억울한가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
864,"후회 없이 사는 것과 두려움 없이 사는 것 중 뭐가 더 중요한가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
868,"과거의 모든 일과 미래의 모든 일 중 뭐가 더 궁금한가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,0,0.0,1,50.0,1,2,0,0.0,1,1
871,"완벽한 하루가 반복되는 삶과 굴곡 있는 진짜 삶 중 뭐가 더 나은가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
874,"완벽한 하루가 반복되는 삶과 굴곡 있는 진짜 삶 중 뭐가 더 나은가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",2,1,50.0,1,50.0,0,2,1,50.0,1,0
16,"가장 좋아하는 신발은 무엇인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",11,6,54.5,5,45.5,0,11,6,54.5,5,0
319,"반대되는 성격이 좋나요 아니면 비슷한 성격이 좋나요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",9,4,44.4,4,44.4,1,9,4,44.4,4,1
326,"평소 좋아하는 메이크업 분위기는 무엇인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",9,4,44.4,4,44.4,1,9,4,44.4,4,1
329,"하루만 다른 사람으로 살 수 있다면 어떤 사람으로 살고 싶나요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",9,5,55.6,4,44.4,0,9,5,55.6,4,0
29,"사진 찍을 때 주로 담는 장면은 무엇인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",14,7,50.0,6,42.9,1,14,7,50.0,6,1
7,"집에서 가장 좋아하는 컵은 무엇인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",7,3,42.9,3,42.9,1,7,3,42.9,3,1
15,"주말 아침에 가장 하고 싶은 일은 무엇인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",7,4,57.1,3,42.9,0,7,4,57.1,3,0
27,"자기 전 머릿속으로 그리는 상상은 무엇인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",7,1,14.3,3,42.9,3,7,1,14.3,3,3
409,"나이가 들면서 감정이 변했나요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",7,3,42.9,3,42.9,1,7,3,42.9,3,1
666,"번화한 도시와 고요한 숲속 중 뭐가 더 끌리나요?","PREFERENCE","취향",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",12,6,50.0,5,41.7,1,12,6,50.0,5,1
14,"집에서 가장 편한 자리는 어디인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",10,5,50.0,4,40.0,1,10,5,50.0,4,1
339,"유튜버가 된다면 어떤 콘텐츠를 올리고 싶나요?","PREFERENCE","취향",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",10,5,50.0,4,40.0,1,10,5,50.0,4,1
17,"여행지에서 꼭 들르는 곳은 어디인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,1,20.0,2,40.0,2,5,1,20.0,2,2
45,"어떤 공간에 있을 때 가장 나답다고 느끼나요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,3,60.0,2,40.0,0,5,3,60.0,2,0
311,"취미에 일주일에 얼마나 시간을 쓰나요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,2,40.0,2,40.0,1,5,2,40.0,2,1
316,"가장 좋아하는 유튜버는 누구인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,3,60.0,2,40.0,0,5,3,60.0,2,0
318,"가장 좋아하는 게임은 무엇인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,2,40.0,2,40.0,1,5,2,40.0,2,1
320,"힘들 때마다 찾게 되는 곳이 있다면, 어디인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,1,20.0,2,40.0,2,5,1,20.0,2,2
344,"오늘 갑자기 멍해진 순간이 있었나요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,2,40.0,2,40.0,1,5,2,40.0,2,1
353,"오늘 내 자신에게 칭찬 한 마디를 남긴다면 무엇일까요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,1,20.0,2,40.0,2,5,1,20.0,2,2
363,"감정이 멈추거나 굳어버린 것 같은 기분이 들었나요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,2,40.0,2,40.0,1,5,2,40.0,2,1
13,"가방 속에 늘 챙기는 물건은 무엇인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",8,4,50.0,3,37.5,1,8,4,50.0,3,1
42,"내가 모은 물건들의 공통점은 무엇인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",8,5,62.5,3,37.5,0,8,5,62.5,3,0
327,"유독 마음이 끌리는 외국어가 있다면 무엇인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",8,5,62.5,3,37.5,0,8,5,62.5,3,0
18,"책을 고를 때 가장 먼저 보는 것은 무엇인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",9,4,44.4,3,33.3,2,9,4,44.4,3,2
28,"가장 좋아하는 꽃의 이름은 무엇인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",9,5,55.6,3,33.3,1,9,5,55.6,3,1
672,"스트레스 없는 삶과 지루함 없는 삶 중 뭐가 더 끌리나요?","PREFERENCE","취향",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",9,4,44.4,3,33.3,2,9,4,44.4,3,2
12,"혼자 시간을 보낼 때 찾는 장소는 어디인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",6,4,66.7,2,33.3,0,6,4,66.7,2,0
39,"가장 좋아하는 계절의 풍경은 무엇인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",6,3,50.0,2,33.3,1,6,3,50.0,2,1
302,"평생 한 가지 음식만 먹을 수 있다면 뭘 고르겠어요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",6,4,66.7,2,33.3,0,6,4,66.7,2,0
306,"최근 산 것 중 가장 만족스러운 건 무엇인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",6,1,16.7,2,33.3,3,6,1,16.7,2,3
345,"최근 나에게 고생했다고 토닥여주고 싶은 날은 언제였나요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",6,4,66.7,2,33.3,0,6,4,66.7,2,0
381,"가장 소중한 기억은 무엇인가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",6,3,50.0,2,33.3,1,6,3,50.0,2,1
391,"가장 실망하는 순간은 어떤 때인가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",6,4,66.7,2,33.3,0,6,4,66.7,2,0
402,"가장 위로가 되는 말은 무엇인가요?","EMOTION","감정",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",6,2,33.3,2,33.3,2,6,2,33.3,2,2
829,"하지 않은 일로 인정받는 것과 억울하게 비난받는 것 중 뭐가 더 불편한가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",6,3,50.0,2,33.3,1,6,3,50.0,2,1
6,"가장 좋아하는 과일은 무엇인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,2,66.7,1,33.3,0,3,2,66.7,1,0
32,"오래된 물건 중 버리지 못하는 게 있다면, 어떤 물건인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,1,33.3,1,33.3,1,3,1,33.3,1,1
69,"최근에 용기를 냈던 경험이 있다면, 어떤 순간이었나요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,2,66.7,1,33.3,0,3,2,66.7,1,0
112,"집중력이 필요할 때 찾는 장소는 어디인가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,2,66.7,1,33.3,0,3,2,66.7,1,0
169,"다른 사람의 고민을 잘 들어주는 편인가요? ","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,1,33.3,1,33.3,1,3,1,33.3,1,1
200,"내가 꿈꾸는 이상적인 관계는 어떤 모습인가요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,2,66.7,1,33.3,0,3,2,66.7,1,0
256,"돈을 쓸 때 가장 아깝지 않은 곳은 어디인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,0,0.0,1,33.3,2,3,0,0.0,1,2
275,"내가 생각하는 행복은 어떤 상태인가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,1,33.3,1,33.3,1,3,1,33.3,1,1
359,"요즘 나를 든든하게 지탱해주는 감정은 무엇인가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,2,66.7,1,33.3,0,3,2,66.7,1,0
370,"오늘 아침, 눈을 떴을 때 가장 먼저 든 기분은 무엇인가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,2,66.7,1,33.3,0,3,2,66.7,1,0
380,"하나의 감정을 더 이상 느끼지 않을 수 있다면 무엇을 고르고 싶나요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,2,66.7,1,33.3,0,3,2,66.7,1,0
383,"내 모습을 숨김없이 다 보여준다면 어떤 일이 벌어질 것 같나요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,1,33.3,1,33.3,1,3,1,33.3,1,1
384,"나도 이해 안 되는 내 모습이 있다면, 어떤 모습인가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,1,33.3,1,33.3,1,3,1,33.3,1,1
387,"싫어하는 것이 나에게 주는 의외의 이점이 있을까요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,2,66.7,1,33.3,0,3,2,66.7,1,0
401,"슬픈 영화나 노래를 일부러 찾아보며 감정을 쏟아내고 싶었던 적이 있나요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,2,66.7,1,33.3,0,3,2,66.7,1,0
417,"최근에 시작한 일 중 루틴에 넣고 싶은 일이 있다면, 어떤 건가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,2,66.7,1,33.3,0,3,2,66.7,1,0
424,"딱 5분만 투자해서 매일 하고 싶은 작은 습관은 무엇인가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,1,33.3,1,33.3,1,3,1,33.3,1,1
467,"운동할 때 혼자하는 것과 같이 하는 것 중 무엇이 더 좋은가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,1,33.3,1,33.3,1,3,1,33.3,1,1
597,"재능과 노력 중 무엇이 더 중요하다고 생각하나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,0,0.0,1,33.3,2,3,0,0.0,1,2
598,"좋은 의도의 나쁜 결과와 나쁜 의도의 좋은 결과, 뭐가 더 나쁜가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,1,33.3,1,33.3,1,3,1,33.3,1,1
606,"내가 생각하는 나와 남이 보는 나, 뭐가 다른가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,2,66.7,1,33.3,0,3,2,66.7,1,0
610,"가장 최근에 생각이 바뀐 주제가 있다면, 어떤 건가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,2,66.7,1,33.3,0,3,2,66.7,1,0
625,"예전이라면 크게 흔들렸을 상황에서, 의외로 덤덤해진 나를 발견한 순간이 있었나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,2,66.7,1,33.3,0,3,2,66.7,1,0
645,"성장했다고 느낀 순간이 있다면, 어떤 때였나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,2,66.7,1,33.3,0,3,2,66.7,1,0
677,"평생 남을 후회와 한순간의 창피함 중 뭐가 더 두렵나요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,2,66.7,1,33.3,0,3,2,66.7,1,0
687,"잠들지 못하는 것과 깨지 못하는 것 중 뭐가 더 두렵나요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,2,66.7,1,33.3,0,3,2,66.7,1,0
718,"친구의 착각을 바로잡는 것과 관계를 위해 그냥 두는 것 중 뭐가 더 맞나요?","RELATIONSHIP","관계",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,2,66.7,1,33.3,0,3,2,66.7,1,0
721,"빠른 답장과 느려도 정성 담긴 답장 중 뭐가 더 좋은가요?","LOVE","사랑",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,2,66.7,1,33.3,0,3,2,66.7,1,0
738,"한 사람에게 깊이 이해받는 것과 여럿에게 사랑받는 것 중 뭐가 더 끌리나요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,2,66.7,1,33.3,0,3,2,66.7,1,0
744,"매번 늦는 사람과 재촉하는 사람 중 누가 더 미운가요?","VALUES","가치관",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,2,66.7,1,33.3,0,3,2,66.7,1,0
746,"연봉 2천에 매일 칼퇴근하는 것과 연봉 6천에 주 7일 일하는 것 중 뭐가 더 나에게 맞나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,2,66.7,1,33.3,0,3,2,66.7,1,0
778,"성격은 타고난 본성과 자란 환경 중 뭐가 더 크게 좌우하나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,2,66.7,1,33.3,0,3,2,66.7,1,0
783,"편안함을 추구하는 삶과 끊임없이 애쓰는 삶 중 뭐가 더 나다운가요?","VALUES","가치관",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,2,66.7,1,33.3,0,3,2,66.7,1,0
812,"하루 종일 말하는 것과 듣기만 하는 것 중 뭐가 더 나다운가요?","VALUES","가치관",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,2,66.7,1,33.3,0,3,2,66.7,1,0
823,"확고한 정체성과 계속 변하는 자유 중 뭐가 더 나에게 가깝나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,2,66.7,1,33.3,0,3,2,66.7,1,0
853,"죽는 시점과 죽는 방식 중 뭐가 더 알고 싶나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",3,2,66.7,1,33.3,0,3,2,66.7,1,0
20,"좋아하는 향이 있다면, 어떤 향인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",7,5,71.4,2,28.6,0,7,5,71.4,2,0
41,"10년 뒤에는 어떤 분위기의 사람이고 싶나요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",7,3,42.9,2,28.6,2,7,3,42.9,2,2
310,"최애 잠옷은 무엇인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",7,5,71.4,2,28.6,0,7,5,71.4,2,0
317,"노래방에 가면 꼭 부르는 노래는 무엇인가요?","PREFERENCE","취향",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",7,5,71.4,2,28.6,0,7,5,71.4,2,0
334,"이번 주 가장 꽂혔던 키워드는 뭐였나요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",7,3,42.9,2,28.6,2,7,3,42.9,2,2
371,"지금 내 마음의 색깔을 고른다면 어떤 색인가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",7,5,71.4,2,28.6,0,7,5,71.4,2,0
393,"감정을 정리한 뒤에 대화하는 편인가요, 대화하면서 정리하는 편인가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",7,5,71.4,2,28.6,0,7,5,71.4,2,0
760,"인간관계 없는 숲속의 고요함과 소란한 도시의 삶 중 뭐가 더 편안한가요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",7,4,57.1,2,28.6,1,7,4,57.1,2,1
665,"인터넷 없이 사는 것과 냉난방 없이 사는 것 중 뭐가 더 나은가요?","PREFERENCE","취향",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",12,6,50.0,3,25.0,3,12,6,50.0,3,3
30,"가장 좋아하는 영화 장르는 무엇인가요?","PREFERENCE","취향",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",8,4,50.0,2,25.0,2,8,4,50.0,2,2
40,"수집하고 싶은 물건이 있다면 무엇인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",8,5,62.5,2,25.0,1,8,5,62.5,2,1
3,"비 올 때 듣고 싶은 노래가 있다면, 어떤 노래인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,3,75.0,1,25.0,0,4,3,75.0,1,0
52,"오늘 나를 웃게 만든 장면은 무엇인가요?","EMOTION","감정",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,2,50.0,1,25.0,1,4,2,50.0,1,1
77,"내가 가장 예민하게 반응하는 포인트는 무엇인가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,3,75.0,1,25.0,0,4,3,75.0,1,0
79,"행복의 기준이 있다면 무엇인가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,2,50.0,1,25.0,1,4,2,50.0,1,1
91,"내 성격 중 가장 소중히 여기는 모습은 무엇인가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,3,75.0,1,25.0,0,4,3,75.0,1,0
123,"건강을 위해 매일 챙겨 먹는 게 있다면, 어떤 건가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,3,75.0,1,25.0,0,4,3,75.0,1,0
206,"사람들에게 어떤 부분에서 인정받고 싶나요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,3,75.0,1,25.0,0,4,3,75.0,1,0
215,"사랑하는 사람과 매일 하고 싶은 사소한 일은 무엇인가요?","LOVE","사랑",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,3,75.0,1,25.0,0,4,3,75.0,1,0
313,"이동하는 시간에 나는 주로 무슨 생각을 하나요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,3,75.0,1,25.0,0,4,3,75.0,1,0
322,"좋아하는 계절과 시간대는 언제인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,3,75.0,1,25.0,0,4,3,75.0,1,0
349,"울컥하거나 감정이 터질 뻔한 순간, 어떻게 넘겼나요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,2,50.0,1,25.0,1,4,2,50.0,1,1
394,"다른 사람의 감정에 얼마나 예민하게 반응하는 편인가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,3,75.0,1,25.0,0,4,3,75.0,1,0
395,"화가 나면 어떻게 표현하나요?","EMOTION","감정",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,3,75.0,1,25.0,0,4,3,75.0,1,0
439,"좋아하는 운동은 어떤 운동인가요?","ROUTINE","루틴",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,2,50.0,1,25.0,1,4,2,50.0,1,1
452,"공부하다 잠깐 쉴 때 주로 뭘 하나요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,3,75.0,1,25.0,0,4,3,75.0,1,0
463,"공간이 깨끗해지면 마음도 달라지나요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,2,50.0,1,25.0,1,4,2,50.0,1,1
464,"운동할 때 꼭 듣는 음악이 있다면, 어떤 건가요?","ROUTINE","루틴",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,3,75.0,1,25.0,0,4,3,75.0,1,0
574,"남의 시선을 얼마나 의식하나요?","VALUES","가치관",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,2,50.0,1,25.0,1,4,2,50.0,1,1
649,"어떻게 죽게 될지에 대한 나만의 예감이 있나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,3,75.0,1,25.0,0,4,3,75.0,1,0
673,"아파도 감정을 그대로 느끼는 것과 부정적인 감정을 안 느끼는 것 중 뭐가 더 좋나요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,3,75.0,1,25.0,0,4,3,75.0,1,0
705,"10억을 준다면, 절친을 배신하는 것과 의리를 지키는 것 중 뭐가 더 끌리나요?","RELATIONSHIP","관계",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,3,75.0,1,25.0,0,4,3,75.0,1,0
740,"쉽게 용서하는 사람과 서운함을 같이 풀어가는 사람 중 누가 더 편한가요?","LOVE","사랑",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,3,75.0,1,25.0,0,4,3,75.0,1,0
750,"바빠서 지치는 것과 한가해서 지치는 것 중 뭐가 더 버거운가요?","VALUES","가치관",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,3,75.0,1,25.0,0,4,3,75.0,1,0
770,"가장 인기 있는 사람과 가장 똑똑한 사람 중 누가 더 되고 싶나요?","VALUES","가치관",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,2,50.0,1,25.0,1,4,2,50.0,1,1
822,"내 무의식을 다 아는 것과 미스터리로 남겨두는 것 중 뭐가 더 끌리나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,3,75.0,1,25.0,0,4,3,75.0,1,0
867,"완전한 자유와 무조건적인 권력 중 뭐가 더 갖고 싶나요?","VALUES","가치관",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",4,3,75.0,1,25.0,0,4,3,75.0,1,0
4,"카페에서 항상 고르는 메뉴는 무엇인가요?","PREFERENCE","취향",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",9,7,77.8,2,22.2,0,9,7,77.8,2,0
307,"인생 드라마는 무엇인가요?","PREFERENCE","취향",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",9,5,55.6,2,22.2,2,9,5,55.6,2,2
48,"내가 좋아하는 사람들의 공통점은 무엇인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,3,60.0,1,20.0,1,5,3,60.0,1,1
70,"기분이 울적할 때 찾게 되는 음식은 무엇인가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,4,80.0,1,20.0,0,5,4,80.0,1,0
86,"한참 슬펐을 때 나를 건져준 건 무엇인가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,2,40.0,1,20.0,2,5,2,40.0,1,2
89,"나를 가장 미소 짓게 하는 추억은 무엇인가요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,3,60.0,1,20.0,1,5,3,60.0,1,1
312,"낮잠 자는 걸 좋아하나요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,4,80.0,1,20.0,0,5,4,80.0,1,0
410,"감정을 글로 쓰면 정리가 되나요? 쓰고 나면 뭐가 달라지나요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,3,60.0,1,20.0,1,5,3,60.0,1,1
678,"사랑을 못 느끼는 것과 두려움을 못 느끼는 것 중 뭐가 덜 두렵나요?","EMOTION","감정",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,4,80.0,1,20.0,0,5,4,80.0,1,0
785,"무리에 자연스럽게 섞이는 것과 확실히 돋보이는 것 중 뭐가 더 편한가요?","VALUES","가치관",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",5,3,60.0,1,20.0,1,5,3,60.0,1,1
1,"요즘 자주 찾는 색깔은 무엇인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",6,2,33.3,1,16.7,3,6,2,33.3,1,3
2,"가장 자주 듣는 노래는 무엇인가요?","PREFERENCE","취향",1,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",6,4,66.7,1,16.7,1,6,4,66.7,1,1
33,"누군가에게 선물할 때 가장 신경 쓰는 건 무엇인가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",6,4,66.7,1,16.7,1,6,4,66.7,1,1
303,"야심 차게 시작했다가 금방 포기한 취미가 있다면, 어떤 건가요?","PREFERENCE","취향",2,"ACTIVE",1,"2026-08-27T19:02:20.711831Z",6,5,83.3,1,16.7,0,6,5,83.3,1,0
