질문 ID,질문 문구,관심사,레벨,상태,노출,답변,교체,미응답,답변율(%),교체율(%),예측 답변율(문구 모델),추정 답변율(축소),추정 하한(10%),추정 상한(90%),P(평균 미만),P(평균 미만|데이터만),위험 특성,분류,양자택일형,경험 전제형(~있다면/~적 있),가정·상상형(~한다면),정의·개념형,복문(쉼표·두 질문),오늘 기반,최근·이번 주 회상,요즘(현재 상태),과거 기억 회상,미래·상상,부정·무거운 감정,연애 대상 전제,특정 활동 전제,자기 수용·칭찬,문구 길이,수정 방향(패턴),원인 진단,수정 원칙,수정안 1 (권장),수정안 2 (대안)
735,안 싸우는 무난한 연애와 부딪혀도 솔직한 연애 중 더 선호하는 것은 무엇인가요?,사랑,2,ACTIVE,2,2,0,0,100.0,0.0,0.47570806381441955,0.5036878017648149,0.39943722231999096,0.6078508346718489,0.257362992483946,0.29783911365922466,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,,,,,
482,꿈을 자주 꾸나요?,루틴,2,ACTIVE,1,1,0,0,100.0,0.0,0.490475440841395,0.5044439945281184,0.39877871203196463,0.6100007751038299,0.25723405003147026,0.39505588469225966,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,,,,,
553,연애할 때 혼자만의 시간은 어떤 의미인가요?,사랑,2,ACTIVE,3,1,2,0,33.3,66.7,0.5176844478880396,0.5033106686891589,0.40041598798814565,0.6061288730910008,0.25607578829578304,0.5734240410555717,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,,,,,
813,인생의 목적을 지금 아는 것과 서서히 깨닫는 것 중 뭐가 더 나은가요?,가치관,2,ACTIVE,1,1,0,0,100.0,0.0,0.49095118827081313,0.5049066993997448,0.39923671243992576,0.6104568873187795,0.25541250972661805,0.39505588469225966,,C. 유지·모니터링,True,False,False,False,False,False,False,False,False,False,False,False,False,False,39,,,,,
385,나의 어떤 면을 아직 받아들이지 못하고 있나요?,감정,2,ACTIVE,5,2,3,0,40.0,60.0,0.516947498683858,0.5025011690375318,0.4021677765575848,0.6027797386950832,0.25396131499081503,0.5515639135785486,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26,,,,,
422,"나도 모르게 반복하는, 조금 신경 쓰이는 버릇은 무엇인가요?",루틴,2,ACTIVE,1,1,0,0,100.0,0.0,0.49153914903371354,0.505478541289993,0.39980286934218484,0.6110204524561316,0.25317070267027547,0.39505588469225966,,C. 유지·모니터링,False,False,False,False,True,False,False,False,False,False,False,False,False,False,33,,,,,
339,유튜버가 된다면 어떤 콘텐츠를 올리고 싶나요?,취향,1,ACTIVE,10,5,4,1,50.0,40.0,0.5001770652354621,0.5001381297269547,0.4054607620978532,0.5948128128961085,0.2514281561973047,0.42476742956290775,,C. 유지·모니터링,False,False,True,False,False,False,False,False,False,False,False,False,False,False,25,,,,,
14,집에서 가장 편한 자리는 어디인가요?,취향,2,ACTIVE,10,5,4,1,50.0,40.0,0.5003128449211002,0.5002440523314355,0.4055656633021064,0.5949176983650097,0.2509684546621781,0.42476742956290775,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,,,,,
37,가장 좋아하는 요일은 언제인가요?,취향,2,ACTIVE,4,2,2,0,50.0,50.0,0.5045130127723675,0.5040557272708607,0.40245455623212606,0.6055656690309776,0.25031017101798975,0.46862489025581366,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,,,,,
45,어떤 공간에 있을 때 가장 나답다고 느끼나요?,취향,2,ACTIVE,5,3,2,0,60.0,40.0,0.4898135287005614,0.5034246798997863,0.4030822967600751,0.6036919978980395,0.250169216013963,0.3715733532338859,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,,,,,
639,내가 꿈꾸는 진짜 멋진 나는 어떤 사람인가요?,가치관,2,ACTIVE,1,1,0,0,100.0,0.0,0.4923561486750651,0.5062731429857558,0.4005898084363221,0.611803316250862,0.2500729166663653,0.39505588469225966,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,,,,,
791,항상 솔직히 말하는 것과 돌려 말하는 것 중 뭐가 더 나에게 맞나요?,가치관,2,ACTIVE,1,1,0,0,100.0,0.0,0.4930507928643232,0.5069487435892308,0.4012591107875773,0.6124687200659918,0.2474550035236752,0.39505588469225966,,C. 유지·모니터링,True,False,False,False,False,False,False,False,False,False,False,False,False,False,38,,,,,
796,지금 가진 것에 만족하는 것과 더 원하는 것 중 뭐가 더 나다운가요?,가치관,2,ACTIVE,1,1,0,0,100.0,0.0,0.4930507928643232,0.5069487435892308,0.4012591107875773,0.6124687200659918,0.2474550035236752,0.39505588469225966,,C. 유지·모니터링,True,False,False,False,False,False,False,False,False,False,False,False,False,False,38,,,,,
855,가장 행복할 날과 가장 불행할 날 중 뭐가 더 궁금한가요?,가치관,2,ACTIVE,4,2,2,0,50.0,50.0,0.5056509758571145,0.5050783851158152,0.40346766748240015,0.6065748698792636,0.24619564395141072,0.46862489025581366,,C. 유지·모니터링,True,False,False,False,False,False,False,False,False,False,False,False,False,False,32,,,,,
15,주말 아침에 가장 하고 싶은 일은 무엇인가요?,취향,2,ACTIVE,7,4,3,0,57.1,42.9,0.4898135287005614,0.5032634294966019,0.4052949124639679,0.6011638955325198,0.24558519356202863,0.3612583483306613,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,,,,,
600,가장 이기고 싶을 땐 언제인가요?,가치관,2,ACTIVE,2,1,0,1,50.0,0.0,0.507056100934092,0.5066795400117102,0.40240012169141737,0.6108003895043336,0.24554952106205635,0.48644645260100294,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,,,,,
249,사랑하는 사람과 단둘이 보내는 시간이 왜 소중한가요?,사랑,2,ACTIVE,2,1,1,0,50.0,50.0,0.5071906058857981,0.5068068668760911,0.40252630663449945,0.6109258356191127,0.2450533064919839,0.48644645260100294,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,,,,,
48,내가 좋아하는 사람들의 공통점은 무엇인가요?,취향,2,ACTIVE,5,3,1,1,60.0,20.0,0.4919129695153224,0.5052647802889347,0.40490553379092975,0.605508628727748,0.2427041523678848,0.3715733532338859,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,,,,,
670,단순하게 사는 것과 복잡해도 풍부하게 사는 것 중 뭐가 더 나다운가요?,취향,1,ACTIVE,6,2,4,0,33.3,66.7,0.5342387285341949,0.50517573862955,0.40602519037128465,0.6042156686312019,0.24036961206521412,0.6286304397310631,,C. 유지·모니터링,True,False,False,False,False,False,False,False,False,False,False,False,False,False,39,,,,,
100,내 인생을 감정 한 줄로 요약하면 뭘까요?,감정,2,ACTIVE,1,0,1,0,0.0,100.0,0.5232376763629606,0.5088931792394817,0.40318653153033923,0.6143826965338275,0.2400030643362353,0.5980047203862283,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23,,,,,
238,사랑에서 '진심을 다한다'는 건 어떤 건가요?,사랑,2,ACTIVE,2,2,0,0,100.0,0.0,0.4805413665660298,0.5082631670295188,0.40397004232885064,0.6123601284666638,0.23941649757786407,0.29783911365922466,,C. 유지·모니터링,False,False,False,True,False,False,False,False,False,False,False,False,False,False,25,,,,,
586,언제 가장 살아있다고 느끼나요?,가치관,2,ACTIVE,2,1,1,0,50.0,50.0,0.5091556910668162,0.5086670819177455,0.4043706340681897,0.6127577777910693,0.23786575212413005,0.48644645260100294,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17,,,,,
805,일 안 해도 빠듯한 삶과 힘들어도 여유로운 삶 중 뭐가 더 나은가요?,가치관,2,ACTIVE,1,0,1,0,0.0,100.0,0.5238300312685112,0.5094692948074949,0.4037579227580809,0.6149494703852515,0.23781891081151252,0.5980047203862283,,C. 유지·모니터링,True,False,False,False,False,False,False,False,False,False,True,False,False,False,38,,,,,
98,나만 아는 내 마음의 모양은 어떤 걸까요?,감정,2,ACTIVE,3,1,2,0,33.3,66.7,0.5232376763629606,0.508430914265483,0.4054898501660677,0.6111772247458872,0.23584003053091934,0.5734240410555717,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23,,,,,
621,5년 뒤 나는 어떤 사람이 되어 있을까요?,가치관,2,ACTIVE,1,1,0,0,100.0,0.0,0.4965558979464814,0.510357756642776,0.4046393829983767,0.6158232417290599,0.23447210769712068,0.39505588469225966,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,23,,,,,
833,과거를 바꾸는 능력과 미래를 보는 능력 중 뭐가 더 갖고 싶나요?,가치관,1,ACTIVE,2,2,0,0,100.0,0.0,0.482758655384811,0.5103621264294627,0.40605249857971465,0.6144257629231651,0.23141853934325068,0.29783911365922466,,C. 유지·모니터링,True,False,False,False,False,False,False,False,False,True,False,False,False,False,36,,,,,
255,가장 존경하는 인물은 누구인가요?,가치관,1,ACTIVE,3,0,2,1,0.0,66.7,0.5527452292524171,0.5096479152074225,0.40669746322913897,0.6123755009694594,0.23116361766667637,0.7497047243297865,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,,,,,
570,"이상형 중 특이한 조건이 있다면, 어떤 건가요?",사랑,1,ACTIVE,1,1,0,0,100.0,0.0,0.49768553269465565,0.5114564225920128,0.40572986751852247,0.6169032648376802,0.2303698049907214,0.39505588469225966,경험 전제형(~있다면/~적 있),C. 유지·모니터링,False,True,False,False,True,False,False,False,False,False,False,False,False,False,26,'~한 적이 있다면'→'~하는 편인가요/주로 무엇인가요' 성향형으로 전환하거나 '없다면 ~' 대안 제시,,,,
68,나를 가장 편안하게 해주는 소리는 무엇인가요?,감정,1,ACTIVE,8,2,4,2,25.0,50.0,0.5645770664255924,0.5066926000791376,0.4098207528932795,0.603428203292433,0.2289610096822637,0.7582389150991632,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,,,,,
773,같은 월급이면 몸을 움직이는 일과 사무직 중 뭐가 더 마음이 가나요?,가치관,1,ACTIVE,4,1,2,1,25.0,50.0,0.5388574631720947,0.5095886938215188,0.40794109668680034,0.6110206036381838,0.22849077782699634,0.6528055841951683,,C. 유지·모니터링,True,False,False,False,False,False,False,False,False,False,False,False,False,False,38,,,,,
33,누군가에게 선물할 때 가장 신경 쓰는 건 무엇인가요?,취향,2,ACTIVE,6,4,1,1,66.7,16.7,0.48142009739998554,0.5082178803419768,0.4090431336312907,0.6072169908196837,0.22822041690981876,0.28640870817930725,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,,,,,
569,내 인생에서 사랑은 어떤 의미인가요?,사랑,2,ACTIVE,3,1,2,0,33.3,66.7,0.5260687486909346,0.5110412490696473,0.40808082104400684,0.6137466250354878,0.2258738461569132,0.5734240410555717,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,,,,,
97,"마지막 순간에 느끼고 싶은 감정이 있다면, 어떤 감정인가요?",감정,2,ACTIVE,5,5,0,0,100.0,0.0,0.44083974404336274,0.5099118787498117,0.40951627357106934,0.6100902268543903,0.22440152344570782,0.10737938157877162,경험 전제형(~있다면/~적 있),C. 유지·모니터링,False,True,False,False,True,False,False,False,False,False,False,False,False,False,33,'~한 적이 있다면'→'~하는 편인가요/주로 무엇인가요' 성향형으로 전환하거나 '없다면 ~' 대안 제시,,,,
819,사람들의 속마음을 아는 것과 모르는 것 중 뭐가 더 편안한가요?,가치관,2,ACTIVE,1,1,0,0,100.0,0.0,0.4993507812875885,0.5130760185977367,0.40733836432599524,0.6184944171458528,0.22439632686491748,0.39505588469225966,,C. 유지·모니터링,True,False,False,False,False,False,False,False,False,False,False,False,False,False,35,,,,,
838,완벽해도 가짜인 삶과 평범해도 진짜인 삶 중 뭐가 더 나은가요?,가치관,2,ACTIVE,1,1,0,0,100.0,0.0,0.4993507812875885,0.5130760185977367,0.40733836432599524,0.6184944171458528,0.22439632686491748,0.39505588469225966,,C. 유지·모니터링,True,False,False,False,False,False,False,False,False,False,False,False,False,False,35,,,,,
685,많은 시간과 많은 에너지 중 뭐가 더 좋은가요?,루틴,2,ACTIVE,2,2,0,0,100.0,0.0,0.48487326280298626,0.5123638841977675,0.4080402844019469,0.6163939721225328,0.22393199790826712,0.29783911365922466,,C. 유지·모니터링,True,False,False,False,False,False,False,False,False,False,False,False,False,False,26,,,,,
258,무엇을 가장 배우고 싶나요?,가치관,2,ACTIVE,2,1,0,1,50.0,0.0,0.5133538285176666,0.5126411785668068,0.40831577936257135,0.6166664831057391,0.2229058952879537,0.48644645260100294,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15,,,,,
73,남들 시선을 많이 신경 쓰는 편인가요? 어떤 상황에서 특히 그런가요?,감정,2,ACTIVE,4,1,3,0,25.0,75.0,0.5410271917720773,0.5115385725161229,0.40987766959819305,0.6129399278098862,0.221064317801017,0.6528055841951683,,C. 유지·모니터링,False,False,False,False,True,False,False,False,False,False,False,False,False,False,38,,,,,
397,나만의 짜증이 나는 포인트는 무엇인가요?,감정,2,ACTIVE,7,3,4,0,42.9,57.1,0.5253328640005374,0.5093868856134264,0.41137012742853335,0.6072079029513631,0.22091465138227862,0.5318828740708023,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,,,,,
823,확고한 정체성과 계속 변하는 자유 중 뭐가 더 나에게 가깝나요?,가치관,2,ACTIVE,3,2,1,0,66.7,33.3,0.4993507812875885,0.5123963308016948,0.40942699132082033,0.6150793160291668,0.2207956856456977,0.3827715142749046,,C. 유지·모니터링,True,False,False,False,False,False,False,False,False,False,False,False,False,False,35,,,,,
563,끌리는 사람과 좋은 사람 중 누가 더 좋은가요?,사랑,2,ACTIVE,4,1,3,0,25.0,75.0,0.5413932617349253,0.5118675500764028,0.4102045592809573,0.6132635932769485,0.21982512415143057,0.6528055841951683,,C. 유지·모니터링,True,False,False,False,False,False,False,False,False,False,False,False,False,False,26,,,,,
212,좋아하는 사람에게 제일 먼저 보여주고 싶은 내 모습은 뭘까요?,사랑,1,ACTIVE,2,0,2,0,0.0,100.0,0.5424733995121965,0.5135233766035115,0.40919247293652034,0.6175332427879323,0.21965929000490617,0.6795954909782459,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,34,,,,,
28,가장 좋아하는 꽃의 이름은 무엇인가요?,취향,2,ACTIVE,9,5,3,1,55.6,33.3,0.49821270738769624,0.5098162536713975,0.414011142940132,0.6054261666166701,0.21391534340092017,0.35167853838418406,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21,,,,,
579,나의 생각과 감정 중 뭘 더 믿나요?,가치관,2,ACTIVE,1,1,0,0,100.0,0.0,0.5028562479644803,0.5164853833329398,0.41072811002749343,0.621840160503538,0.21211360992797879,0.39505588469225966,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,,,,,
246,영원한 사랑이 있다고 생각하나요?,사랑,2,ACTIVE,3,1,2,0,33.3,66.7,0.5302556890287369,0.5149017354227269,0.4119179736135932,0.6175412685826258,0.211581102101202,0.5734240410555717,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,,,,,
723,전 애인과 밤새 술 마시는 것과 이성 친구와 단둘이 여행 가는 것 중 뭐가 더 불안한가요?,사랑,2,ACTIVE,2,2,0,0,100.0,0.0,0.4885137479839433,0.5158100886462826,0.4114664777590519,0.6197783770489259,0.21137151486952507,0.29783911365922466,특정 활동 전제,C. 유지·모니터링,True,False,False,False,False,False,False,False,False,False,True,True,True,False,50,대상 확장(예: 책→책·영화·노래 무엇이든) 또는 활동 비경험자용 대안 제시,,,,
264,실패했을 때 나를 일으켜 세우는 생각은 무엇인가요?,가치관,2,ACTIVE,2,1,0,1,50.0,0.0,0.5168464920809828,0.5159474501517122,0.4116031476775247,0.619913169275742,0.21087957514068376,0.48644645260100294,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,True,False,False,False,28,,,,,
313,이동하는 시간에 나는 주로 무슨 생각을 하나요?,취향,2,ACTIVE,4,3,1,0,75.0,25.0,0.4877144471607957,0.5142907913055386,0.41261381855036416,0.6156463085081891,0.21082103855812445,0.2920669637843254,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,26,,,,,
308,쉴 때마다 구경하는 앱은 무엇인가요?,취향,2,ACTIVE,7,4,1,2,57.1,14.3,0.5003128449211002,0.5120324916258316,0.4139995658956831,0.6098145089147008,0.2107118530658815,0.3612583483306613,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,20,,,,,
57,최근에 가장 크게 웃었던 일은 무엇인가요?,감정,1,ACTIVE,8,5,1,2,62.5,12.5,0.4861727998983042,0.5117180136151468,0.4148134270904364,0.6083840519902604,0.2091929755419692,0.2808863594275994,최근·이번 주 회상,C. 유지·모니터링,False,False,False,False,False,False,True,False,True,False,False,False,False,False,23,기간 제한 제거('최근'→'지금까지/평소'),,,,
316,가장 좋아하는 유튜버는 누구인가요?,취향,2,ACTIVE,5,3,2,0,60.0,40.0,0.5024129714159432,0.5144677344506086,0.4140451509994668,0.6145732020216923,0.20724541445399416,0.3715733532338859,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19,,,,,
822,내 무의식을 다 아는 것과 미스터리로 남겨두는 것 중 뭐가 더 끌리나요?,가치관,2,ACTIVE,4,3,1,0,75.0,25.0,0.48885190285519886,0.5153129931719796,0.4136308604152261,0.6166506771830871,0.20708867168379191,0.2920669637843254,,C. 유지·모니터링,True,False,False,False,False,False,False,False,False,False,False,False,False,False,40,,,,,
786,여러 분야를 두루 하는 것과 한 우물 파는 것 중 뭐가 더 나에게 맞나요?,가치관,1,ACTIVE,1,0,1,0,0.0,100.0,0.5325892732524747,0.5179884032400747,0.4122240944820069,0.6233135193900537,0.20682610736718685,0.5980047203862283,,C. 유지·모니터링,True,False,False,False,False,False,False,False,False,False,False,False,False,False,41,,,,,
676,내 감정을 다스리는 것과 생각을 다스리는 것 중 뭐가 더 하고 싶나요?,감정,2,ACTIVE,4,2,2,0,50.0,50.0,0.5176414595873121,0.5158539211730426,0.41416923508082726,0.6171819910082388,0.20512950259824297,0.46862489025581366,,C. 유지·모니터링,True,False,False,False,False,False,False,False,False,False,False,False,False,False,39,,,,,
611,사람은 변할 수 있다고 생각하나요?,가치관,2,ACTIVE,1,1,0,0,100.0,0.0,0.5049562618802153,0.5185278256231318,0.41276123276464616,0.6238420558053976,0.2049476480932393,0.39505588469225966,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19,,,,,
241,사랑이 변한다고 믿나요 아니면 사람이 변한다고 믿나요?,사랑,2,ACTIVE,1,1,0,0,100.0,0.0,0.505090780557655,0.5186586564874252,0.4128915288204055,0.6239702272268872,0.20449358109889543,0.39505588469225966,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,,,,,
76,실수했을 때 나 자신에게 어떤 말을 해주나요?,감정,2,ACTIVE,2,1,1,0,50.0,50.0,0.5190449201330697,0.5180285553221089,0.41367476976088363,0.6219543536197614,0.2035088996398261,0.48644645260100294,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,,,,,
96,내 인생에 가장 큰 영향을 준 감정은 뭘까요?,감정,2,ACTIVE,2,1,1,0,50.0,50.0,0.5190449201330697,0.5180285553221089,0.41367476976088363,0.6219543536197614,0.2035088996398261,0.48644645260100294,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,,,,,
6,가장 좋아하는 과일은 무엇인가요?,취향,2,ACTIVE,3,2,1,0,66.7,33.3,0.5045130127723675,0.5171560652594558,0.4141616059268076,0.6197542214471194,0.20348572854172614,0.3827715142749046,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,18,,,,,
296,나를 기억하는 사람들에게 어떤 인상을 남기고 싶나요?,가치관,2,ACTIVE,2,2,0,0,100.0,0.0,0.4909443586244922,0.5181109855832854,0.4137568628429777,0.622035164228393,0.20322015381511713,0.29783911365922466,,C. 유지·모니터링,False,False,False,False,False,False,False,False,True,False,False,False,False,False,29,,,,,
12,혼자 시간을 보낼 때 찾는 장소는 어디인가요?,취향,2,ACTIVE,6,4,2,0,66.7,33.3,0.4898135287005614,0.5153971172257721,0.41618023875773147,0.6142849221265574,0.20096439648126874,0.28640870817930725,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,,,,,
789,관계 문제는 커플 상담과 자기계발서 중 뭐가 더 효과적인가요?,가치관,1,ACTIVE,4,1,2,1,25.0,50.0,0.5471956359797095,0.5170819929878875,0.4153919654866911,0.6183877802885396,0.2007226838390929,0.6528055841951683,,C. 유지·모니터링,True,False,False,False,False,False,False,False,False,False,False,False,False,False,34,,,,,
304,"사진을 많이 찍나요, 눈으로만 담는 것을 즐기나요?",취향,2,ACTIVE,5,2,3,0,40.0,60.0,0.5328317661980946,0.5164232794532108,0.4159917493455973,0.6164948306314884,0.20012607665124718,0.5515639135785486,,C. 유지·모니터링,False,False,False,False,True,False,False,False,False,False,False,False,False,False,28,,,,,
667,작은 도시에서 사는 것과 대도시에서 사는 것 중 뭐가 더 나에게 맞나요?,취향,1,ACTIVE,7,3,4,0,42.9,57.1,0.5321478421731873,0.5150787769471122,0.41703073068967356,0.6128123921144157,0.19931344341466933,0.5318828740708023,,C. 유지·모니터링,True,False,False,False,False,False,False,False,False,False,False,False,False,False,40,,,,,
655,지니를 만난다면 빌고 싶은 세 가지 소원은 무엇인가요?,가치관,1,ACTIVE,2,2,0,0,100.0,0.0,0.4922204012565001,0.5193189300127597,0.4149602022141448,0.6232190380579875,0.19901693004533214,0.29783911365922466,,C. 유지·모니터링,False,False,True,False,False,False,False,False,False,False,False,False,False,False,30,,,,,
814,죽어서 기억되는 것과 살아서 사랑받는 것 중 뭐가 더 소중한가요?,가치관,2,ACTIVE,1,0,1,0,0.0,100.0,0.5349795506773996,0.5203131515007304,0.41453990661871915,0.6255904448071863,0.19880321544751364,0.5980047203862283,,C. 유지·모니터링,True,False,False,False,False,False,False,False,True,False,True,False,False,False,36,,,,,
736,더 사랑받는 관계와 더 많이 사랑하는 관계 중 뭐가 더 좋은가요?,사랑,2,ACTIVE,2,1,1,0,50.0,50.0,0.5204753081425617,0.5193826082234089,0.41502365512134975,0.6232814299022562,0.19879681461561569,0.48644645260100294,,C. 유지·모니터링,True,False,False,False,False,False,False,False,False,False,False,False,False,False,36,,,,,
95,내가 생각하는 진짜 용기란 무엇인가요?,감정,2,ACTIVE,2,2,0,0,100.0,0.0,0.49239515726132,0.5194843598638041,0.415125050377997,0.6233811224240401,0.19844539596449856,0.29783911365922466,,C. 유지·모니터링,False,False,False,True,False,False,False,False,False,False,False,False,False,False,21,,,,,
398,화난 감정이 얼마나 오래가나요?,감정,2,ACTIVE,3,1,2,0,33.3,66.7,0.5357939652785386,0.5200081945926627,0.41700329661758856,0.6225509060848706,0.19351273240957803,0.5734240410555717,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17,,,,,
788,남의 조언을 받아들이는 것과 내 판단만 믿는 것 중 뭐가 더 나은가요?,가치관,1,ACTIVE,1,0,0,1,0.0,0.0,0.5367693327041035,0.5220538668713172,0.41627547891898437,0.6272938036228253,0.19292043743623752,0.5980047203862283,,C. 유지·모니터링,True,False,False,False,False,False,False,False,False,False,False,False,False,False,39,,,,,
663,손에 남는 선물과 마음에 남는 경험 중 뭐가 더 기억에 남나요?,취향,1,ACTIVE,6,2,4,0,33.3,66.7,0.5495185157401592,0.5182451506444047,0.41901738983243025,0.6170829689037562,0.19071702660589723,0.6286304397310631,,C. 유지·모니터링,True,False,False,False,False,False,False,False,True,False,False,False,False,False,35,,,,,
850,"초능력이 생긴다면, 결정을 되돌리는 힘과 시간을 멈추는 힘 중 뭐가 더 탐나나요?",가치관,1,ACTIVE,1,0,1,0,0.0,100.0,0.5380082024211715,0.5232587731260894,0.4174776019490596,0.6284720753399847,0.18891132152046358,0.5980047203862283,,C. 유지·모니터링,True,False,True,False,True,False,False,False,False,False,False,False,False,False,45,,,,,
409,나이가 들면서 감정이 변했나요?,감정,2,ACTIVE,7,3,3,1,42.9,42.9,0.5357939652785386,0.5181240305017293,0.4200646104682571,0.6158055184772332,0.18829828457487832,0.5318828740708023,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17,,,,,
562,연인에게 절대 져줄 수 없는 것이 무엇인가요?,사랑,2,ACTIVE,2,0,1,1,0.0,50.0,0.5521897406380718,0.5227211885288111,0.41835287280911126,0.6265501177805302,0.18746274951229244,0.6795954909782459,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,True,False,False,25,,,,,
109,매일 사용하는 물건 중 가장 아끼는 것은 무엇인가요?,루틴,1,ACTIVE,2,2,0,0,100.0,0.0,0.4964572197667056,0.5233296434401341,0.4189601395359649,0.6271453167177565,0.18544094582064832,0.29783911365922466,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,,,,,
775,짧더라도 부유한 삶과 길고 가난한 삶 중 뭐가 더 나에게 맞나요?,가치관,2,ACTIVE,2,2,0,0,100.0,0.0,0.4972506634455858,0.5240807436369173,0.4197099934063161,0.6278798328337019,0.18296387391032096,0.29783911365922466,,C. 유지·모니터링,True,False,False,False,False,False,False,False,False,False,False,False,False,False,36,,,,,
781,다수를 위한 희생과 내 행복 중 뭐가 더 우선인가요?,가치관,2,ACTIVE,1,1,0,0,100.0,0.0,0.5119493762997825,0.5253292246632316,0.4195447557914804,0.6304952746726455,0.18214303686252567,0.39505588469225966,,C. 유지·모니터링,True,False,False,False,False,False,False,False,False,False,False,False,False,False,29,,,,,
864,후회 없이 사는 것과 두려움 없이 사는 것 중 뭐가 더 중요한가요?,가치관,2,ACTIVE,2,1,1,0,50.0,50.0,0.5259249743157671,0.5245414436191036,0.4201700494567415,0.6283302401769968,0.18145477024007614,0.48644645260100294,,C. 유지·모니터링,True,False,False,False,False,False,False,False,False,False,True,False,False,False,37,,,,,
720,사소한 기념일까지 챙기는 것과 중요한 날만 챙기는 것 중 뭐가 더 편한가요?,사랑,1,ACTIVE,4,1,3,0,25.0,75.0,0.5535651806331455,0.5228061372030508,0.4210995604464383,0.6239997167935167,0.18094254249909775,0.6528055841951683,,C. 유지·모니터링,True,False,False,False,False,False,False,False,False,False,False,False,False,False,42,,,,,
818,다 기억하는 삶과 원할 때 잊는 삶 중 뭐가 더 좋은가요?,가치관,2,ACTIVE,1,1,0,0,100.0,0.0,0.5126369207053124,0.5259979201226842,0.4202127874076199,0.6311483078705642,0.17998981465202382,0.39505588469225966,,C. 유지·모니터링,True,False,False,False,False,False,False,False,True,False,False,False,False,False,32,,,,,
399,"울고 싶어도 꾹 참아야만 했던 순간, 주저하게 만든 건 무엇이었나요?",감정,2,ACTIVE,1,0,0,1,0.0,0.0,0.5410271917720773,0.5261949972519049,0.4204097062756648,0.6313407316544946,0.17935827592123857,0.5980047203862283,,C. 유지·모니터링,False,False,False,False,True,False,False,False,False,False,False,False,False,False,38,,,,,
297,도전을 해야할 때 나의 마음은 어떤가요?,가치관,2,ACTIVE,2,2,0,0,100.0,0.0,0.4986559918975381,0.5254110743269245,0.42103871446965035,0.6291801924129133,0.17862741694359463,0.29783911365922466,,C. 유지·모니터링,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,,,,,
